title,doi,pmid,pmcid,journal,issn,publisher,container_title,first_author,publication_date,publication_tier,paper_url,accession,repository,dataset_url,downloadable,download_status,total_size_bytes,file_count,file_manifest,species,is_human,cancer_type_raw,cancer_type,cancer_subtype,tissue,patient_count,sample_count,section_count,cell_count,gene_panel_size,fresh_frozen_or_ffpe,xenium_panel,xenium_role,xenium_reason,paired_scrna,paired_snrna,paired_histology,paired_protein,paired_clinical,foundation_model_related,model_name,model_task,training_sample_count,training_cell_count,model_code_url,model_weights_url,training_data_public,evidence,evidence_text,confidence_score,manual_review_required,source_updated_at,first_seen_at,last_checked_at,source
BRIDGE: A Multi-organ Histo-ST Foundation Model Enables Virtual Spatial Transcriptomics for Enhanced Few-shot Cancer Diagnosis,10.64898/2026.05.05.722971,,,,,,,,2026-05-08,,https://europepmc.org/article/PPR/PPR1211102,,,,,,,0,[],,False,,,,,,,,,,,,mentioned_only,Xenium is not substantively described,False,False,False,False,False,False,,,,,,,,[],,0.2,True,,2026-07-17T05:46:18.056077Z,2026-07-17T05:46:18.056077Z,europe_pmc
Serum metabolomics profiling in head and neck squamous cell carcinoma: a multicentre diagnostic study.,10.1016/j.ebiom.2026.106379,42442328,,EBioMedicine,2352-3964,,,,2026-07-13,,https://europepmc.org/article/MED/42442328,,,,,,,0,[],,False,,,,,,,,,,,,mentioned_only,Xenium is not substantively described,False,False,False,False,False,False,,,,,,,,[],,0.2,True,,2026-07-17T05:46:18.056034Z,2026-07-17T05:46:18.056035Z,europe_pmc
STAG: Biologically guided spatial transcriptomics prediction via hypergraph learning.,10.1016/j.media.2026.104206,42425050,,Med Image Anal,1361-8415; 1361-8423; ,,,,2026-07-08,,https://europepmc.org/article/MED/42425050,,,,,,,0,[],,False,,,,,,,,,,,,mentioned_only,Xenium is not substantively described,False,False,False,False,False,False,,,,,,,,[],,0.2,True,,2026-07-17T05:46:18.055984Z,2026-07-17T05:46:18.055985Z,europe_pmc
SpaHNR: a spatial domain identification method via sparse attention-based hierarchical node representation and multi-view contrastive learning.,10.1186/s12859-026-06545-6,42399758,,BMC Bioinformatics,1471-2105,,,,2026-07-03,,https://europepmc.org/article/MED/42399758,,,,,,,0,[],,False,,,,,,,,,,,,mentioned_only,Xenium is not substantively described,False,False,False,False,False,False,,,,,,,,[],,0.2,True,,2026-07-17T05:46:18.055938Z,2026-07-17T05:46:18.055938Z,europe_pmc
ST-LDAW: A Topic-Model and Damped Weighted Least-Squares Method for Integrative Deconvolution of Single-Cell and Spatial Transcriptomics.,10.1007/s12539-026-00850-7,42262653,,Interdiscip Sci,1913-2751; 1867-1462; ,,,,2026-06-09,,https://europepmc.org/article/MED/42262653,,,,,,,0,[],,False,,,,,,,,,,,,mentioned_only,Xenium is not substantively described,False,False,False,False,False,False,,,,,,,,[],,0.2,True,,2026-07-17T05:46:18.055890Z,2026-07-17T05:46:18.055890Z,europe_pmc
"SciCore-Omics: a tri-modal foundation model unifying histology, spatial transcriptomics and language for spatial biology",10.64898/2026.05.30.728937,,,,,,,,2026-06-03,,https://europepmc.org/article/PPR/PPR1245151,,,,,,,0,[],,False,,,,,,,,,,,,mentioned_only,Xenium is not substantively described,False,False,False,False,False,False,,,,,,,,[],,0.2,True,,2026-07-17T05:46:18.055841Z,2026-07-17T05:46:18.055841Z,europe_pmc
Integrating cytological images and spatial transcriptomics for cell segmentation with DISSECT.,10.1038/s43588-026-01020-x,42426365,,Nat Comput Sci,2662-8457,,,,2026-07-09,,https://europepmc.org/article/MED/42426365,,,,,,,0,[],,False,,,,,,,,,,,,mentioned_only,Xenium is not substantively described,False,False,False,False,False,False,,,,,,,,[],,0.2,True,,2026-07-17T05:46:18.055736Z,2026-07-17T05:46:18.055737Z,europe_pmc
DeepSpot-M: a multimodal foundation model for transcriptome-wide virtual spatial transcriptomics from histology,10.64898/2026.06.19.26356060,,,,,,,,2026-06-22,,https://europepmc.org/article/PPR/PPR1257229,,,,,,,0,[],,False,,,,,,,,,,,,mentioned_only,Xenium is not substantively described,False,False,False,False,False,False,,,,,,,,[],,0.2,True,,2026-07-17T05:46:18.055664Z,2026-07-17T05:46:18.055669Z,europe_pmc
Spatial and temporal dynamics of cancer-associated fibroblast niches in breast cancer.,10.1186/s13058-025-02183-7,41521297,PMC12849564,Breast Cancer Res,1465-5411; 1465-542x; ,,,,2026-01-11,,https://europepmc.org/article/MED/41521297,,,,,,,0,[],,False,,,,,,,,,,,,mentioned_only,Xenium is not substantively described,False,False,False,False,False,False,,,,,,,,[],,0.2,True,,2026-07-17T05:46:16.722277Z,2026-07-17T05:46:16.722278Z,europe_pmc
Comparing Xenium 5K and Visium HD data from identical tissue slide at a pathological perspective.,10.1186/s13046-025-03479-4,40713820,PMC12298044,J Exp Clin Cancer Res,0392-9078; 1756-9966; ,,,,2025-07-26,,https://europepmc.org/article/MED/40713820,,,,,,,0,[],,False,,,,,,,,,,,,uncertain,Xenium context is insufficient,False,False,False,False,False,False,,,,,,,,[],,0.45,True,,2026-07-17T05:46:16.722233Z,2026-07-17T05:46:16.722234Z,europe_pmc
Characterizing Infiltrating Macrophages in Intracranial Aneurysm with IA Animal Models and Spatial Transcriptomics.,10.1007/s12975-026-01437-6,42053685,PMC13128739,Transl Stroke Res,1868-4483; 1868-601x; ,,,,2026-04-29,,https://europepmc.org/article/MED/42053685,,,,,,,0,[],,False,,,,,,,,,,,,mentioned_only,Xenium is not substantively described,False,False,False,False,False,False,,,,,,,,[],,0.2,True,,2026-07-17T05:46:16.722193Z,2026-07-17T05:46:16.722194Z,europe_pmc
Hybrid identity and distinct methylation profiles of incomplete intestinal metaplasia in the stomach.,10.1136/gutjnl-2025-335793,40691053,PMC12703266,Gut,0017-5749; 1468-3288; ,,,,2025-12-05,,https://europepmc.org/article/MED/40691053,,,,,,,0,[],,False,,,,,,,,,,,,mentioned_only,Xenium is not substantively described,False,False,False,False,False,False,,,,,,,,[],,0.2,True,,2026-07-17T05:46:16.722150Z,2026-07-17T05:46:16.722150Z,europe_pmc
Image-free estimation of cell locations and types in spatial transcriptomics via quadtree partitioning and probabilistic clustering,,,PMC12699747,Brief Bioinform,1467-5463; 1477-4054; ,,,,2025-12-01,,https://europepmc.org/article/PMC/PMC12699747,,,,,,,0,[],,False,,,,,,,,,,,,mentioned_only,Xenium is not substantively described,False,False,False,False,False,False,,,,,,,,[],,0.2,True,,2026-07-17T05:46:16.722104Z,2026-07-17T05:46:16.722104Z,europe_pmc
A longitudinal single-cell and spatial multiomic atlas of pediatric high-grade glioma.,10.1016/j.xcrm.2026.102766,42030938,PMC13198283,Cell Rep Med,2666-3791,,,,2026-04-23,,https://europepmc.org/article/MED/42030938,,,,,,,0,[],,False,,,,,,,,,,,,mentioned_only,Xenium is not substantively described,False,False,False,False,False,False,,,,,,,,[],,0.2,True,,2026-07-17T05:46:16.722070Z,2026-07-17T05:46:16.722071Z,europe_pmc
NanoCellAnnotator: Formalizing Expert Cell Type Annotation with Large Language Models,10.64898/2026.06.21.728965,,,,,,,,2026-06-25,,https://europepmc.org/article/PPR/PPR1260523,,,,,,,0,[],,False,,,,,,,,,,,,mentioned_only,Xenium is not substantively described,False,False,False,False,False,False,,,,,,,,[],,0.2,True,,2026-07-17T05:46:16.721986Z,2026-07-17T05:46:16.721987Z,europe_pmc
Conventional type-1 DC density is associated with checkpoint inhibitor response across multiple types of cancer.,10.1172/jci200987,42065248,PMC13132367,J Clin Invest,0021-9738; 1558-8238; ,,,,2026-05-01,,https://europepmc.org/article/MED/42065248,,,,,,,0,[],,False,,,,,,,,,,,,mentioned_only,Xenium is not substantively described,False,False,False,False,False,False,,,,,,,,[],,0.2,True,,2026-07-17T05:46:16.721947Z,2026-07-17T05:46:16.721948Z,europe_pmc
Morpho-FM: spatial molecular reconstruction from routine H&E histology using transcriptomic foundation-model priors,10.64898/2026.06.15.732498,,,,,,,,2026-06-19,,https://europepmc.org/article/PPR/PPR1256702,,,,,,,0,[],,False,,,,,,,,,,,,mentioned_only,Xenium is not substantively described,False,False,False,False,False,False,,,,,,,,[],,0.2,True,,2026-07-17T05:46:16.721862Z,2026-07-17T05:46:16.721863Z,europe_pmc
Adding highly variable genes to spatially variable genes can improve cell type clustering performance in spatial transcriptomics data.,10.1093/bioadv/vbaf285,41550256,PMC12809558,Bioinform Adv,2635-0041,,,,2025-11-20,,https://europepmc.org/article/MED/41550256,,,,,,,0,[],,False,,,,,,,,,,,,mentioned_only,Xenium is not substantively described,False,False,False,False,False,False,,,,,,,,[],,0.2,True,,2026-07-17T05:46:16.721825Z,2026-07-17T05:46:16.721826Z,europe_pmc
sCellST predicts single-cell gene expression from H&amp; E images.,10.1038/s41467-025-67965-1,41513659,PMC12858858,Nat Commun,2041-1723,,,,2026-01-09,,https://europepmc.org/article/MED/41513659,,,,,,,0,[],,False,,,,,,,,,,,,mentioned_only,Xenium is not substantively described,False,False,False,False,False,False,,,,,,,,[],,0.2,True,,2026-07-17T05:46:16.721778Z,2026-07-17T05:46:16.721778Z,europe_pmc
"InSituPy: a framework for histology-guided, multi-sample analysis of single-cell spatial omics data.",10.1093/bioinformatics/btag073,41692967,PMC12988772,Bioinformatics,1367-4803; 1367-4811; ,,,,2026-02-01,,https://europepmc.org/article/MED/41692967,,,,,,,0,[],,False,,,,,,,,,,,,mentioned_only,Xenium is not substantively described,False,False,False,False,False,False,,,,,,,,[],,0.2,True,,2026-07-17T05:46:16.721739Z,2026-07-17T05:46:16.721739Z,europe_pmc
Personalizing the treatment of head and neck cancer in vitro: The 3D-OTC model.,10.1186/s12916-026-04883-z,42035072,PMC13123083,BMC Med,1741-7015,,,,2026-04-25,,https://europepmc.org/article/MED/42035072,,,,,,,0,[],,False,,,,,,,,,,,,mentioned_only,Xenium is not substantively described,False,False,False,False,False,False,,,,,,,,[],,0.2,True,,2026-07-17T05:46:16.721700Z,2026-07-17T05:46:16.721701Z,europe_pmc
VISTA uncovers missing gene expression and spatial-induced information for spatial transcriptomic data analysis.,10.1038/s42003-025-09479-6,41507434,PMC12891734,Commun Biol,2399-3642,,,,2026-01-08,,https://europepmc.org/article/MED/41507434,,,,,,,0,[],,False,,,,,,,,,,,,mentioned_only,Xenium is not substantively described,False,False,False,False,False,False,,,,,,,,[],,0.2,True,,2026-07-17T05:46:16.721645Z,2026-07-17T05:46:16.721646Z,europe_pmc
Spatial Transcriptomics Recontextualizes the Cellular Environment of Conjunctival Melanoma,10.64898/2026.06.23.26356337,,,,,,,,2026-06-25,,https://europepmc.org/article/PPR/PPR1259737,,,,,,,0,[],,False,,,,,,,,,,,,mentioned_only,Xenium is not substantively described,False,False,False,False,False,False,,,,,,,,[],,0.2,True,,2026-07-17T05:46:16.721595Z,2026-07-17T05:46:16.721595Z,europe_pmc
Single-cell spatial analysis identifies ID1-high endothelial cells in tertiary lymphoid structures as predictors of durable response to immunotherapy in non-small cell lung cancer.,10.1186/s12935-025-04161-7,41495736,PMC12870244,Cancer Cell Int,1475-2867,,,,2026-01-06,,https://europepmc.org/article/MED/41495736,,,,,,,0,[],,False,,,,,,,,,,,,mentioned_only,Xenium is not substantively described,False,False,False,False,False,False,,,,,,,,[],,0.2,True,,2026-07-17T05:46:16.721553Z,2026-07-17T05:46:16.721553Z,europe_pmc
A subcellular spatial atlas illuminates the microenvironmental remodeling of perineural invasion in distal cholangiocarcinoma.,10.1186/s13045-025-01773-4,41508044,PMC12784525,J Hematol Oncol,1756-8722,,,,2026-01-08,,https://europepmc.org/article/MED/41508044,,,,,,,0,[],,False,,,,,,,,,,,,mentioned_only,Xenium is not substantively described,False,False,False,False,False,False,,,,,,,,[],,0.2,True,,2026-07-17T05:46:16.721469Z,2026-07-17T05:46:16.721469Z,europe_pmc
KaroSpace: a rapid-access framework for interactive exploration of multi-sample spatial omics data,10.64898/2026.03.10.710790,,,,,,,,2026-03-12,,https://europepmc.org/article/PPR/PPR1220275,,,,,,,0,[],,False,,,,,,,,,,,,mentioned_only,Xenium is not substantively described,False,False,False,False,False,False,,,,,,,,[],,0.2,True,,2026-07-17T05:46:16.721420Z,2026-07-17T05:46:16.721421Z,europe_pmc
Iron-catalyzed oxidative stress reveals an exposome-related ferroptosis-resistant karyomegalic niche in BRCA1-linked renal carcinogenesis.,10.1016/j.redox.2026.104293,42442115,,Redox Biol,2213-2317,,,,2026-07-08,,https://europepmc.org/article/MED/42442115,,,,,,,0,[],,False,,,,,,,,,,,,mentioned_only,Xenium is not substantively described,False,False,False,False,False,False,,,,,,,,[],,0.2,True,,2026-07-17T05:46:16.721377Z,2026-07-17T05:46:16.721377Z,europe_pmc
Systematic benchmarking of high-throughput subcellular spatial transcriptomics platforms across human tumors.,10.1038/s41467-025-64292-3,41107232,PMC12534522,Nat Commun,2041-1723,,,,2025-10-17,,https://europepmc.org/article/MED/41107232,,,,,,,0,[],,True,,,,,,,,,,,,mentioned_only,Xenium is not substantively described,False,False,False,False,False,False,,,,,,,,[],,0.2,True,,2026-07-17T05:46:16.721331Z,2026-07-17T05:46:16.721331Z,europe_pmc
HyperNiche: Learning Heterophilic Cellular Niches with Hypergraph Neural Networks,10.64898/2026.05.30.728986,,,,,,,,2026-06-03,,https://europepmc.org/article/PPR/PPR1245142,,,,,,,0,[],,False,,,,,,,,,,,,mentioned_only,Xenium is not substantively described,False,False,False,False,False,False,,,,,,,,[],,0.2,True,,2026-07-17T05:46:16.721275Z,2026-07-17T05:46:16.721275Z,europe_pmc
Graph convolutional networks for inferring cell-cell communication from spatial transcriptomics data.,10.1093/bioadv/vbag101,42038517,PMC13110010,Bioinform Adv,2635-0041,,,,2026-04-09,,https://europepmc.org/article/MED/42038517,,,,,,,0,[],,False,,,,,,,,,,,,mentioned_only,Xenium is not substantively described,False,False,False,False,False,False,,,,,,,,[],,0.2,True,,2026-07-17T05:46:16.721246Z,2026-07-17T05:46:16.721246Z,europe_pmc
Odon: An ultra-fast viewer for spatial proteomics,10.64898/2026.03.30.715233,,,,,,,,2026-04-01,,https://europepmc.org/article/PPR/PPR1216938,,,,,,,0,[],,False,,,,,,,,,,,,mentioned_only,Xenium is not substantively described,False,False,False,False,False,False,,,,,,,,[],,0.2,True,,2026-07-17T05:46:16.721212Z,2026-07-17T05:46:16.721212Z,europe_pmc
PreTSA: computationally efficient modeling of temporal and spatial gene expression patterns.,10.1186/s13059-026-03994-3,41673899,PMC12998178,Genome Biol,1474-7596; 1474-760x; ,,,,2026-02-12,,https://europepmc.org/article/MED/41673899,,,,,,,0,[],,False,,,,,,,,,,,,mentioned_only,Xenium is not substantively described,False,False,False,False,False,False,,,,,,,,[],,0.2,True,,2026-07-17T05:46:16.721185Z,2026-07-17T05:46:16.721185Z,europe_pmc
Field–Flow–Front mapping of breast cancer evolutionary dynamics in situ,10.64898/2026.06.23.733638,,,,,,,,2026-06-23,,https://europepmc.org/article/PPR/PPR1258302,,,,,,,0,[],,False,,,,,,,,,,,,mentioned_only,Xenium is not substantively described,False,False,False,False,False,False,,,,,,,,[],,0.2,True,,2026-07-17T05:46:16.721152Z,2026-07-17T05:46:16.721153Z,europe_pmc
"Spatial Transcriptomics in Ovarian Biology Technologies, Computational Challenges, and Biological Insights.",10.1093/reprod/xaag079,42391613,,Reproduction,1470-1626; 1741-7899; ,,,,2026-07-02,,https://europepmc.org/article/MED/42391613,,,,,,,0,[],,False,,,,,,,,,,,,mentioned_only,Xenium is not substantively described,False,False,False,False,False,False,,,,,,,,[],,0.2,True,,2026-07-17T05:46:16.721096Z,2026-07-17T05:46:16.721097Z,europe_pmc
Spatial AI in cancer: mapping immune evasion topology through multi-modal omics and deep learning.,10.3389/fonc.2026.1762907,42063727,PMC13124533,Front Oncol,2234-943x,,,,2026-04-15,,https://europepmc.org/article/MED/42063727,,,,,,,0,[],,False,,,,,,,,,,,,mentioned_only,Xenium is not substantively described,False,False,False,False,False,False,,,,,,,,[],,0.2,True,,2026-07-17T05:46:16.721064Z,2026-07-17T05:46:16.721065Z,europe_pmc
STAHD: a scalable and accurate method to detect spatial domains in high-resolution spatial transcriptomics data.,10.1093/bioinformatics/btaf619,41212773,PMC12790823,Bioinformatics,1367-4803; 1367-4811; ,,,,2026-01-01,,https://europepmc.org/article/MED/41212773,,,,,,,0,[],,False,,,,,,,,,,,,mentioned_only,Xenium is not substantively described,False,False,False,False,False,False,,,,,,,,[],,0.2,True,,2026-07-17T05:46:16.721027Z,2026-07-17T05:46:16.721028Z,europe_pmc
Differentiation in the human urothelia is defined by distinct alternative polyadenylation.,10.1016/j.celrep.2025.116839,41533515,PMC12937501,Cell Rep,2211-1247,,,,2026-01-13,,https://europepmc.org/article/MED/41533515,,,,,,,0,[],,True,,,,,,,,,,,,mentioned_only,Xenium is not substantively described,False,False,False,False,False,False,,,,,,,,[],,0.2,True,,2026-07-17T05:46:16.720984Z,2026-07-17T05:46:16.720986Z,europe_pmc
A spatially resolved human glioblastoma atlas reveals distinct cellular and molecular patterns of anatomical niches.,10.1038/s41467-026-69716-2,41714633,PMC13031279,Nat Commun,2041-1723,,,,2026-02-20,,https://europepmc.org/article/MED/41714633,,,,,,,0,[],,True,,,,,,,,,,,,mentioned_only,Xenium is not substantively described,False,False,False,False,False,False,,,,,,,,[],,0.2,True,,2026-07-17T05:46:16.720934Z,2026-07-17T05:46:16.720934Z,europe_pmc
High-Resolution Spatial Transcriptomic Characterization of Syncytial Variant of Nodular Sclerosis Classical Hodgkin Lymphoma.,10.1016/j.labinv.2026.106079,41692398,,Lab Invest,0023-6837; 1530-0307; ,,,,2026-02-13,,https://europepmc.org/article/MED/41692398,,,,,,,0,[],,False,,,,,,,,,,,,mentioned_only,Xenium is not substantively described,False,False,False,False,False,False,,,,,,,,[],,0.2,True,,2026-07-17T05:46:16.720862Z,2026-07-17T05:46:16.720863Z,europe_pmc
Human microglial transitions at the Aβ-tau inflection point associate with divergent pathways to dementia and resilience.,10.1038/s41591-026-04393-8,42243549,PMC13278961,Nat Med,1078-8956; 1546-170x; ,,,,2026-06-04,,https://europepmc.org/article/MED/42243549,,,,,,,0,[],,True,,,,,,,,,,,,mentioned_only,Xenium is not substantively described,False,False,False,False,False,False,,,,,,,,[],,0.2,True,,2026-07-17T05:46:16.720819Z,2026-07-17T05:46:16.720819Z,europe_pmc
Biomarker Quantification in Breast Cancer using Xenium In Situ,10.64898/2025.12.08.692193,,,,,,,,2025-12-11,,https://europepmc.org/article/PPR/PPR1232022,,,,,,,0,[],,False,,,,,,,,,,,,uncertain,Xenium context is insufficient,False,False,False,False,False,False,,,,,,,,[],,0.45,True,,2026-07-17T05:46:16.720731Z,2026-07-17T05:46:16.720731Z,europe_pmc
Protocol for integrating immunohistochemistry and H&amp;E annotations with Xenium data at single-cell resolution.,10.1016/j.xpro.2025.104107,41014563,PMC12509896,STAR Protoc,2666-1667,,,,2025-09-25,,https://europepmc.org/article/MED/41014563,,,,,,,0,[],,False,,,,,,,,,,,,uncertain,Xenium context is insufficient,False,False,False,False,False,False,,,,,,,,[],,0.45,True,,2026-07-17T05:46:16.720695Z,2026-07-17T05:46:16.720695Z,europe_pmc
X-CODE: a dual RNA barcoding system for multi-platform clonal tracking and spatial phenotyping,10.64898/2026.02.10.705126,,,,,,,,2026-02-11,,https://europepmc.org/article/PPR/PPR1224305,,,,,,,0,[],,False,,,,,,,,,,,,mentioned_only,Xenium is not substantively described,False,False,False,False,False,False,,,,,,,,[],,0.2,True,,2026-07-17T05:46:16.720651Z,2026-07-17T05:46:16.720652Z,europe_pmc
